makam,usul,count,shapeh_mean,shapeh_max,shapeh_median,time_mean,time_max,avg_rank,best_rank,top_k_count
Muhayyer Türkü,Raksaksağı II,42,19.86360130321116,25.67326734788945,20.75213327293215,,,2660.095238095238,2353,0
Kürdîlihicazkâr Aranağme,Semâî,42,18.467239531597777,23.24546029548146,18.78948976670043,,,2661.3333333333335,1332,0
Pesendîde Türkü,Sofyan (4/8),42,18.28604066171857,23.02650030699187,18.37142525424767,,,2663.5,1957,0
Dilkeşhâveran Seyir,Düyek,84,18.55649524540796,24.985619105008315,18.46820141230503,,,2663.7380952380954,1535,0
Sûzidil Aranağme,Çiftesofyan,42,17.413484784688162,21.21480170889764,17.193105717741275,,,2666.095238095238,440,0
Acemkürdî Aranağme,Curcuna,42,17.355471394809445,20.99949285798742,17.233755785478927,,,2669.3333333333335,844,0
Karcığar Aranağme,Ağıraksak,42,17.78788359652688,21.749065134983827,17.779579129111802,,,2671.3809523809523,1115,0
Mâhur Aranağme,Müsemmen,42,17.87455207034486,22.336629044137027,17.507463606150097,,,2674.8333333333335,1525,0
Bûselik Aranağme,Müsemmen,42,17.40264243645784,20.110539864068848,17.48465824184121,,,2675.285714285714,847,0
Bûselik Seyir,Sofyan,84,17.72218378464292,26.413267319398326,17.269806673476044,,,2676.035714285714,1036,0
Eviç Seyir,Sofyan,42,18.7563511464591,22.30391909660343,19.200729942604628,,,2680.0238095238096,2410,0
Acemkürdî Fantezi,Semâî,42,18.38064503294897,23.581760979410895,18.509918116508757,,,2680.6666666666665,1919,0
Kürdîlihicazkâr Seyir,Senginsemâî,42,17.016337556871168,22.282131933849303,16.733563470389885,,,2680.8809523809523,678,0
Tâhir Türkü,Evfer,42,16.55039048781757,21.59904155857847,16.520536402397244,,,2684.9761904761904,592,0
Hicaz İlâhî,Türkmen,42,16.671017820994745,21.82090906630312,16.22557562755263,,,2685.4285714285716,462,0
Bûselik Seyir,Semâî,42,18.151851417701387,23.742552776246377,18.232346543243118,,,2685.690476190476,2107,0
Muhayyer Türkü,Nîmçember,42,16.679708360103117,21.664816880421323,16.67596901875143,,,2688.1666666666665,1151,0
Rast Seyir,Semâî,42,16.83619104397788,21.671744497295478,16.854039970198283,,,2689.0714285714284,750,0
Şedarabân Seyir,Sofyan,84,18.4133823607922,29.59039948829941,17.65889678093032,,,2689.809523809524,2421,0
Beyâtî Türkü,Devr-i Hindî,42,17.753523131028032,24.287790983413885,17.852143885875947,,,2689.9761904761904,2213,0
Isfahân Aranağme,Aksak,42,15.896341251220285,18.780650395385575,16.153536532031858,,,2692.2380952380954,105,0
Hüseynî Seyir,Düyek,42,17.455175846880014,20.972875025107808,17.64612029237592,,,2694.5,1958,0
Hicaz-Zirgüle Türkü,Evfer,42,18.406476035945758,25.420524721036283,18.72916515307569,,,2696.9761904761904,2515,0
Acemkürdî Küpe,Müsemmen,42,17.14860151316361,21.171671132650395,17.19921813232133,,,2698.9285714285716,1619,0
Kürdî Küpe,Müsemmen,84,17.10950269386972,21.563421954975475,17.222335118302272,,,2699.9523809523807,1258,0
Muhayyer Zeybek,Ağıraksak,42,17.185285565521344,21.057572727156174,17.350101428402517,,,2700.1190476190477,2126,0
Karcığar Seyir,Semâî,42,17.20331941270567,22.4801552196452,17.22331556911733,,,2700.904761904762,1753,0
Segâh Seyir,Semâî,42,16.457016390468958,21.205180256220682,16.269466560679685,,,2701.309523809524,1344,0
Sûzidil Aranağme,Curcuna,42,17.674875620979318,20.544852864711324,18.156674473234723,,,2703.095238095238,2387,0
Kürdîlihicazkâr Aranağme,Türkaksağı,42,15.464046236210551,19.427449488798,15.641710934751053,,,2703.214285714286,162,0
Sabâ Türkü,Nîmsofyan,42,18.00636766452759,23.922177206245827,17.82522760846927,,,2703.5238095238096,2569,0
Bestenigâr Seyir,Sofyan,42,16.640272268645795,19.450695397116412,16.825272481990048,,,2704.5714285714284,1362,0
Ferahnâk Seyir,Semâî,42,15.780099346515362,22.290073834748625,15.615178219105292,,,2705.1190476190477,616,0
Uşşak Aranağme,Aksaksemâî,42,16.889984983142412,22.295740007094288,16.88022723096188,,,2706.095238095238,1756,0
Uşşak Seyir,Semâî,42,15.327840142813796,22.3795373896147,15.185788840881346,,,2706.7380952380954,70,0
Şedarabân Seyir,Semâî,42,16.87508395554218,21.494529704133924,17.423400187756513,,,2707.5476190476193,1563,0
Muhayyerkürdî Marş,Semâî,42,16.18126529829224,20.272693536645995,16.063600380641418,,,2710.714285714286,1201,0
Segâh İlâhî,Sofyan,84,17.047947153441594,22.795651684608952,16.86758251385737,,,2715.4285714285716,2094,0
Yegâh Seyir,Semâî,42,16.739973685054906,20.8953983985139,16.888942665886013,,,2718.214285714286,2058,0
Acemkürdî Aranağme,Senginsemâî,42,16.554889863828027,20.50558710947572,16.61185686628973,,,2718.8571428571427,1974,0
Sûzinâk Aranağme,Aksak,84,15.172164063018839,18.812298336260795,15.234256873127597,,,2720.404761904762,686,0
Sûzidilârâ Türkü,Sofyan,42,17.150788410461857,26.58429099124894,18.078786862172755,,,2721,2462,0
Acemaşîrân Aranağme,Senginsemâî,42,16.51388279212747,21.029223346197075,16.6254449957477,,,2721.4523809523807,1991,0
Ferahnâk Seyir,Sofyan,42,14.702855753575655,17.0763462412372,14.814355395435438,,,2722.9761904761904,214,0
Hüseynî Seyir,Semâî,42,16.368726754719166,21.01175899927775,16.390143566775357,,,2725.9761904761904,2020,0
Çargâh(Yeni) Sazeseri,Sofyan,42,17.09838080192068,22.02170097710311,17.239736072470023,,,2726.285714285714,2453,0
Karcığar Mandra,Devr-i Turan,42,16.780960626419425,19.526851460098893,17.027497496342455,,,2726.6666666666665,2356,0
Segâh İlâhî,Yürüksemâî II,42,15.983063841215438,21.091990005313594,15.794853220850374,,,2727.5476190476193,1623,0
Hicaz Türkü,Devr-i Hindî (7/8),42,16.721005193321435,19.635845680674326,16.433673731040933,,,2727.595238095238,2423,0
Hüseynî Marş,Sofyan,42,17.170026177237993,24.503567088762672,17.653583186247907,,,2728.4285714285716,2550,0
Sûzinâk Seyir,Semâî,42,16.63178057384245,20.637812280529314,17.030414631331972,,,2731.4523809523807,2561,0
Hüseynî Türkü,Nîmsofyan,42,16.272120746334497,27.934749627122407,16.716097342775292,,,2732.190476190476,2194,0
Segâh Türkü,Çiftesofyan,42,16.438016236277708,23.204460855332044,16.838405821876343,,,2732.4285714285716,2426,0
Bûselik Aranağme,Düyek,42,15.733922526392108,19.003376910507953,15.889371101167708,,,2736.4761904761904,1870,0
Eviç Seyir,Semâî,42,16.213744976489057,23.808766149125393,16.552945056291335,,,2737.1666666666665,2320,0
Hicaz Türkü,Türkaksağı,126,13.778986434584299,29.5409324860073,12.532875552193605,,,2737.9206349206347,1880,0
Nişâburek Seyir,Senginsemâî,42,15.196474403132992,20.55573220052623,15.016997092480764,,,2739.8809523809523,1444,0
Hicaz Aranağme,Curcuna,42,16.21521289687373,20.628571184361792,16.20736267634225,,,2740.5476190476193,2506,0
Karcığar Aranağme,Curcuna,42,15.07839297237928,19.339289402868772,15.240894592811975,,,2740.9523809523807,1442,0
Ferahfezâ Seyir,Semâî,42,16.328923348225374,23.23391569191408,16.348905869598973,,,2741.1190476190477,2552,0
Acemaşîrân Seyir,Semâî,42,16.15691011857531,21.549882972706932,16.271162850992845,,,2743.0714285714284,2586,0
Hicaz-Hümâyûn Seyir,Sofyan,84,15.070160411135065,19.785346444948743,14.757358901268283,,,2744.7023809523807,1292,0
Eviç Aranağme,Senginsemâî,42,15.654265073822877,21.724055626071085,15.77829667237914,,,2745.0238095238096,2054,0
Şehnâzbûselik Seyir,Sofyan,42,13.975470753080788,17.869299816374706,13.978133062097829,,,2748.285714285714,695,0
Uşşak Türkü,Bulgar Darbı,42,14.579532498638361,19.752361558065616,14.397218981356831,,,2748.8571428571427,1390,0
Acemaşîrân Aranağme,Curcuna,42,15.246761491911947,19.057247928339127,15.313354644694313,,,2755,2128,0
Bûselik Seyir,Türkaksağı,42,13.32400847665217,16.82805179116576,13.490880347249824,,,2758.904761904762,657,0
Çargâh(Yeni) Türkü,Senginsemâî,84,14.762361620474753,28.700085330917286,11.42058811378785,,,2759.7738095238096,2362,0
Nev`eser Seyir,Senginsemâî,42,15.047506931653118,20.272154342118576,15.109821531597369,,,2767.6666666666665,2531,0
Rast Şuğul,Düyek,42,12.254556900947145,15.575005021560656,12.204737219237774,,,2769.714285714286,320,0
Hicaz-Uzzâl Seyir,Senginsemâî,42,13.526340349679709,17.463850461484988,13.500136401257597,,,2769.809523809524,1269,0
Karcığar Örnek-öz,Devr-i Hindî (7/8),42,13.99110554584483,16.477662246268732,13.967474532496265,,,2770.9761904761904,1664,0
Nihâvent Aranağme,Ağıraksak,42,14.166807986035009,18.756944355409683,14.36899602976183,,,2774.4523809523807,2038,0
Nihâvent Seyir,Semâî,42,13.532682779211493,19.62202107488465,13.46937346593103,,,2774.595238095238,1412,0
Bûselik Aranağme,Yürüksemâî II,42,12.968960310710633,16.210272332411645,13.184301960331808,,,2774.904761904762,1084,0
Rast Aranağme,Müsemmen,42,14.517987159050277,19.088366646580422,14.68115369109638,,,2777.4285714285716,2505,0
Şedarabân Aranağme,Devr-i Hindî,42,14.148202230407316,18.121649977990604,14.14910616220282,,,2783.5476190476193,2463,0
Nikrîz Türkü,Devr-i Turan,42,14.394582127802638,17.389631794955072,14.428969846418596,,,2785.190476190476,2658,0
Karcığar Aranağme,Devr-i Hindî,42,12.922605912871564,15.006240980778461,13.217026509566608,,,2787.5476190476193,1587,0
Acemkürdî Seyir,Senginsemâî,42,12.569907501529872,15.69798909644673,12.572145224958795,,,2794.2619047619046,1555,0
Uşşak Aranağme,Düyek,42,13.014654053645938,15.443056926690911,13.210834675977566,,,2795.404761904762,2019,0
Ruhnevaz Seyir,Sofyan,42,12.18683183649785,16.04460000598314,11.984378672683995,,,2795.6666666666665,1313,0
Hûzî Türkü,Aksak,42,13.93955036460838,20.296283475290362,14.11371057006466,,,2796.5238095238096,2665,0
Beyâtî Aranağme,Curcuna,42,12.470806586442444,16.579149055590456,12.415642054608938,,,2797.6428571428573,1671,0
Hicaz-Hümâyûn Aranağme,Curcuna,42,12.470806586442444,16.579149055590456,12.415642054608938,,,2798.6428571428573,1672,0
Mâhur Salâtüselâm,Sofyan (4/8),42,13.586325444073179,18.13734217697831,13.291577097694642,,,2801.904761904762,2725,0
Beyâtî Yürüksemâî,Senginsemâî,42,13.631463287863534,17.437796752866568,13.68409646809777,,,2802.190476190476,2713,0
Rast Aranağme,Curcuna,42,13.044200621472825,15.831425852561281,13.01951143420046,,,2803.6428571428573,2310,0
Kürdî Seyir,Sofyan,84,12.80954447406843,18.21938308168548,12.620518524216745,,,2803.904761904762,2097,0
Sûzinâk-Zirgüle Seyir,Aksak,42,13.079119190786948,16.904342474710568,13.266391656089336,,,2804.190476190476,2434,0
Hicaz-Hümâyûn Aranağme,Düyek,42,13.333403475767927,16.31715607295438,13.170230550177859,,,2804.4523809523807,2660,0
Hisarbûselik Aranağme,Türkaksağı,42,12.143107729078984,16.061680435002486,12.17249523842085,,,2805.595238095238,1782,0
Eviç Aranağme,Türkaksağı,42,12.676863606136527,15.738468573577618,12.454232214059514,,,2811.4761904761904,2441,0
Aşkefzâ Seyir,Devr-i Hindî (7/8),42,12.926061462274394,16.239868912337084,12.928647184435867,,,2813.214285714286,2691,0
Bûselik Aranağme,Semâî,42,12.328135873900454,16.477662246268732,12.450619183358903,,,2815.0476190476193,2364,0
Acemkürdî Aranağme,Aksak,42,12.39322193100223,14.57317874049287,12.637127425128888,,,2816.904761904762,2417,0
Hüseynî İlâhî,Ağırdüyek,42,12.368686443170077,17.212344349426544,12.502683151631187,,,2817.714285714286,2439,0
Karcığar Örnek-öz,Nîmsofyan,42,12.286080125317532,15.42973020329842,12.166661324580858,,,2818.0476190476193,2382,0
Rast Türkü,Oynak (9/4),42,11.628021085195721,13.622979801217427,11.400362976923613,,,2819.0476190476193,1944,0
Hüseynî Türkü,Evfer,42,11.92212280176561,15.550396525222483,12.04751251116496,,,2823.3333333333335,2385,0
Uşşak Aranağme,Curcuna,42,12.075325750217091,15.151526483212317,12.332582236068909,,,2824.3333333333335,2457,0
Hüseynî Türkü,Semâî (3/8),42,11.742504680515118,22.343177016779848,12.144120215449885,,,2825,2436,0
Acemaşîrân Aranağme,Yürüksemâî,42,10.954081821624804,14.17730240336879,11.130746837841343,,,2825.5476190476193,1749,0
Segâh Salâtıümmiye,Aksaksemâî Evferi,42,12.204907267156456,14.127841811579646,12.095892220925876,,,2825.785714285714,2671,0
Yegâh Aranağme,Aksak,42,11.556094648328965,14.692142717739856,11.628225373340573,,,2826.9285714285716,2271,0
Muhayyerkürdî Aranağme,Nîmsofyan,42,11.523320341380652,15.635562906265628,11.642687824175574,,,2827.3809523809523,2247,0
Rast Nefes,Bektâşî Devr-i Revânı,42,11.856590078454381,14.587739841845769,12.036186576976608,,,2829.1666666666665,2502,0
Sûzinâk Aranağme,Curcuna,42,10.72368805664958,13.376679729847158,10.928614063503865,,,2829.4285714285716,1750,0
Beyâtî Türkü,Sofyan,42,11.360914946328489,14.395124883720598,11.285625301827848,,,2830.2380952380954,2265,0
Tâhir Türkü,Çiftesofyan (9/16),42,11.08809140196886,24.492660686379672,9.646433694743251,,,2831.8809523809523,2589,0
Sabâ Örnek-öz,Yürüksemâî II,42,11.709128702073942,14.677856555736474,11.958675404894489,,,2831.9761904761904,2548,0
Nikrîz Aranağme,Evfer,42,11.82169774471722,15.212745362001103,11.823485732357227,,,2832.6666666666665,2710,0
Uşşak İlâhî,Dolap,42,11.081378265600094,13.013597389073368,11.078050010470488,,,2833.904761904762,2195,0
Sabâ Aranağme,Senginsemâî,42,11.212229655692225,15.499287721892438,11.244469516633831,,,2834.8809523809523,2396,0
Rast Türkü,Evfer,42,11.139646379697279,15.117216759049136,11.276285911281487,,,2839.1428571428573,2461,0
Muhayyerkürdî Türkü,Çiftesofyan,42,11.376681018731354,16.72768753214155,11.405633122641468,,,2841.7380952380954,2754,0
Beyâtî-Arabân Seyir,Türkaksağı,42,11.244105067668794,14.701833261393242,11.17595833457982,,,2843.5238095238096,2723,0
Hüseynî Türkü,Yürüksemâî,42,10.858510431109378,16.442972165596114,11.185015306856535,,,2843.8809523809523,2692,0
Hicazkâr Aranağme,Düyek,42,11.016131844170102,14.67841925544145,11.433177985478071,,,2847.5238095238096,2792,0
Hicazkâr Aranağme,Sofyan,42,11.016131844170102,14.67841925544145,11.433177985478071,,,2848.5238095238096,2793,0
Uşşak Oyunhavası,İkiz Aksak,42,10.304225121804643,13.314102536707253,10.252941708584231,,,2849.0714285714284,2399,0
Hicaz Örnek-öz,Senginsemâî,42,10.789965721107304,13.440277617515203,10.895354237271235,,,2850,2734,0
Hicaz Örnek-öz,Devr-i Hindî (7/8),42,9.681992279855017,13.77694370011382,9.616720301208165,,,2851.8571428571427,2059,0
Sabâ Örnek-öz,Sofyan,126,9.532580279000014,21.00092026331497,7.329463526374945,,,2852.8809523809523,2389,0
Eviç Aranağme,Sofyan,42,10.464483371460563,14.386722851163794,10.388084014627342,,,2854.785714285714,2786,0
Nişâburek Aranağme,Düyek,42,9.37975538063362,11.282012271127236,9.188839171876982,,,2855.1666666666665,2024,0
Hüseynî İlâhî,[Serbest],42,10.400567417699488,12.841593622546736,10.617099945439499,,,2856.1190476190477,2814,0
Karcığar Şarkı,Çiftesofyan,42,10.469397751222694,14.635785849313288,10.513829947875486,,,2856.285714285714,2806,0
Şehnâzbûselik Örnek-öz,Sofyan (4/8),42,10.233217252352603,14.302316470861417,10.015672255200698,,,2859.2380952380954,2730,0
Segâh Aranağme,Yürüksemâî II,42,9.272105076216132,13.47655821520201,9.131346219868854,,,2861.714285714286,2363,0
Hüseynî Örnek-öz,Nîmsofyan,42,9.31794341160727,12.239155921951413,9.42799082015975,,,2863.0714285714284,2397,0
Hüzzam İlâhî,Nîmsofyan,42,9.696847772533376,11.9626274799743,9.792707483051345,,,2863.6666666666665,2628,0
Hüzzam Örnek-öz,Oynak,42,9.818008161079048,12.049509026700457,9.893759802727455,,,2863.7619047619046,2662,0
Rast İlâhî,Evsât (26/4),42,9.766267651862611,12.746488825068772,9.849462514940033,,,2866.404761904762,2790,0
Sultânîyegâh Aranağme,Nîmsofyan,42,9.498120179361125,11.642734834530673,9.582664504190333,,,2868.9523809523807,2722,0
Hicaz-Zirgüle Aranağme,Aydın,42,9.430325905222375,13.8724452364977,9.570763405430123,,,2870.0714285714284,2799,0
Ferahnümâ Seyir,Sofyan,42,9.48060809284959,12.570133039304933,9.421446052768411,,,2870.8333333333335,2834,0
Acemkürdî Aranağme,Düyek,42,8.969241507932098,11.968856352024934,9.195107931501639,,,2872.785714285714,2653,0
Acemaşîrân Aranağme,Sofyan,42,9.282232755119532,11.944445156722551,9.299792869526321,,,2873.4285714285716,2820,0
Hicaz Aranağme,Evfer,42,9.186978023099925,12.144613824178421,9.282564642799649,,,2873.4523809523807,2812,0
Hicaz Türkü,Zafer,42,8.307817360768116,11.987754514774785,8.065774253425701,,,2873.690476190476,2336,0
Acemkürdî Aranağme,Sofyan,42,8.969241507932098,11.968856352024934,9.195107931501639,,,2873.785714285714,2654,0
Uşşak Örnek-öz,Senginsemâî,42,8.960104658753323,12.674514546855791,8.815839426872543,,,2875.4523809523807,2749,0
Segâh Tekbîr,Durak Evferi,42,8.988333410327206,11.845565997552612,9.192986411158264,,,2876.690476190476,2822,0
Nihâvent Kasaphavası,Düyek,42,8.165643292616126,10.574287757506342,8.28109521306375,,,2878.9285714285716,2509,0
Hüseynî İlâhî,Türkdarbı,42,8.79084145008155,11.58421548976955,8.795953334387503,,,2879.9285714285716,2811,0
Acemaşîrân Aranağme,Aksak,42,7.852770622774598,10.681870955150698,7.703709045789511,,,2880.3809523809523,2431,0
Mâhur Aranağme,Nîmsofyan,42,8.360777595366747,10.974190602772472,8.34869289844481,,,2883.404761904762,2813,0
Hicaz Örnek-öz,Sofyan,42,8.401008707905127,11.107988483887556,8.636916234669993,,,2883.6666666666665,2846,0
Rast Türkü,Devr-i Turan,42,8.415222438008572,11.850727876998118,8.243517556943075,,,2883.714285714286,2823,0
Muhayyer Bozlak,[Serbest],42,7.859334604715838,14.929005816463023,7.599509525295133,,,2886.785714285714,2738,0
Hüzzam Örnek-öz,Sofyan,42,7.891490230291723,9.546060176103639,8.242737968554348,,,2888.190476190476,2799,0
Rast Örnek-öz,Sofyan,42,7.8378187351256825,10.155161238395209,7.903949297195192,,,2888.4285714285716,2742,0
Irak İlâhî,Yürüksemâî(6/4),42,7.8378686115522145,10.583207616247352,7.735263322093584,,,2890.6666666666665,2850,0
Muhayyer Aranağme,Curcuna,42,7.4772803804080645,10.932793711439045,7.525659106546831,,,2891.7380952380954,2741,0
Acemaşîrân Aranağme,Semâî,42,6.793627559817285,11.102830165832586,6.773193555877506,,,2892.0476190476193,2555,0
Kürdî Örnek-öz,Sofyan,42,6.34475313560086,9.451236728478161,6.262401117991718,,,2894.6190476190477,2402,0
Karcığar Örnek-öz,Sofyan,42,6.632987800439754,9.015878103573785,6.790753704202299,,,2899.6428571428573,2760,0
Uşşak Örnek-öz,Sofyan,42,6.495616199591994,11.269856532943578,6.420497654468191,,,2902.0714285714284,2849,0
Tâhir Seyir,Türkaksağı,42,6.487030433201439,8.271616572147359,6.567608369552675,,,2903.0238095238096,2841,0
Uşşak Örnek-öz,Türkaksağı,42,6.255835677576258,8.852552733509693,6.5070159393594915,,,2903.690476190476,2856,0
Hüseynî Örnek-öz,Düyek,42,6.431997333637781,8.84560802196096,6.41891995845994,,,2904.3571428571427,2884,0
Hüseynî Aranağme,Raksaksağı,42,6.330486612122444,8.950848536909536,6.355098771605176,,,2904.8571428571427,2872,0
