raga,makam,usul,metric,agg,value
Bhairav,Şevk`efzâ Şarkı,Aksak,shapeh_score,top_5_mean,50.762855266513036
Bhairav,Şevk`efzâ Şarkı,Çiftesofyan,shapeh_score,mean,24.368875943064687
Bhairav,Şevk`efzâ Şarkı,Çiftesofyan,shapeh_score,median,22.321380594410325
Bhairav,Şevk`efzâ Şarkı,Çiftesofyan,shapeh_score,max,58.22525510240413
Bhairav,Şevk`efzâ Şarkı,Çiftesofyan,shapeh_score,top_5_mean,45.873547700552535
Bhairav,Şevk`efzâ Şarkı,Curcuna,shapeh_score,mean,23.355738516058782
Bhairav,Şevk`efzâ Şarkı,Curcuna,shapeh_score,median,22.19728073586876
Bhairav,Şevk`efzâ Şarkı,Curcuna,shapeh_score,max,49.92285529500413
Bhairav,Şevk`efzâ Şarkı,Curcuna,shapeh_score,top_5_mean,39.36147928766488
Bhairav,Şevk`efzâ Şarkı,Devr-i Hindî (7/8),shapeh_score,mean,26.10885936258706
Bhairav,Şevk`efzâ Şarkı,Devr-i Hindî (7/8),shapeh_score,median,26.46883106615212
Bhairav,Şevk`efzâ Şarkı,Devr-i Hindî (7/8),shapeh_score,max,54.831679423567486
Bhairav,Şevk`efzâ Şarkı,Devr-i Hindî (7/8),shapeh_score,top_5_mean,45.23663516972871
Bhairav,Şevk`efzâ Şarkı,Semâî,shapeh_score,mean,25.890870124363072
Bhairav,Şevk`efzâ Şarkı,Semâî,shapeh_score,median,25.08956149310586
Bhairav,Şevk`efzâ Şarkı,Semâî,shapeh_score,max,51.65397244623362
Bhairav,Şevk`efzâ Şarkı,Semâî,shapeh_score,top_5_mean,44.91468802931163
Bhairav,Şevk`efzâ Sazsemâîsi,Aksaksemâî,shapeh_score,mean,25.78453811105066
Bhairav,Şevk`efzâ Sazsemâîsi,Aksaksemâî,shapeh_score,median,24.089896619955468
Bhairav,Şevk`efzâ Sazsemâîsi,Aksaksemâî,shapeh_score,max,54.13344459117365
Bhairav,Şevk`efzâ Sazsemâîsi,Aksaksemâî,shapeh_score,top_5_mean,45.27202470750294
Bhairav,Şevk`efzâ Seyir,Semâî,shapeh_score,mean,18.4214552615068
Bhairav,Şevk`efzâ Seyir,Semâî,shapeh_score,median,18.851604691348523
Bhairav,Şevk`efzâ Seyir,Semâî,shapeh_score,max,25.93230651321347
Bhairav,Şevk`efzâ Seyir,Semâî,shapeh_score,top_5_mean,24.291579305756777
Bhairav,Şevk`efzâ Seyir,Sofyan,shapeh_score,mean,19.896927210197273
Bhairav,Şevk`efzâ Seyir,Sofyan,shapeh_score,median,20.03437774672245
Bhairav,Şevk`efzâ Seyir,Sofyan,shapeh_score,max,27.307823092910986
Bhairav,Şevk`efzâ Seyir,Sofyan,shapeh_score,top_5_mean,26.93224027134947
Bhairav,Şevk`efzâ Seyir,Türkaksağı,shapeh_score,mean,18.314120767635007
Bhairav,Şevk`efzâ Seyir,Türkaksağı,shapeh_score,median,19.03284884176457
Bhairav,Şevk`efzâ Seyir,Türkaksağı,shapeh_score,max,24.24818974518963
Bhairav,Şevk`efzâ Seyir,Türkaksağı,shapeh_score,top_5_mean,23.31855156822271
Bhairav,Şevk-ı-Dil Küpe,Devr-i Revân-ı Hindî,shapeh_score,mean,24.820733710216636
Bhairav,Şevk-ı-Dil Küpe,Devr-i Revân-ı Hindî,shapeh_score,median,23.66755274063247
Bhairav,Şevk-ı-Dil Küpe,Devr-i Revân-ı Hindî,shapeh_score,max,39.08728184702258
Bhairav,Şevk-ı-Dil Küpe,Devr-i Revân-ı Hindî,shapeh_score,top_5_mean,37.046871318412514
Bhairav,Şevk-ı-Dil Peşrev,Muhammes,shapeh_score,mean,21.682428838498943
Bhairav,Şevk-ı-Dil Peşrev,Muhammes,shapeh_score,median,22.43499714376479
Bhairav,Şevk-ı-Dil Peşrev,Muhammes,shapeh_score,max,38.454546684844
Bhairav,Şevk-ı-Dil Peşrev,Muhammes,shapeh_score,top_5_mean,33.57065984019328
Bhairav,Şevkutarab Küpe,Aksaksemâî,shapeh_score,mean,19.670650183737223
Bhairav,Şevkutarab Küpe,Aksaksemâî,shapeh_score,median,19.779769663505572
Bhairav,Şevkutarab Küpe,Aksaksemâî,shapeh_score,max,27.7567199878058
Bhairav,Şevkutarab Küpe,Aksaksemâî,shapeh_score,top_5_mean,26.404873834178808
Bhairav,Şevkutarab Seyir,Sofyan,shapeh_score,mean,16.287856445163776
Bhairav,Şevkutarab Seyir,Sofyan,shapeh_score,median,15.345916794520587
Bhairav,Şevkutarab Seyir,Sofyan,shapeh_score,max,26.234694211885646
Bhairav,Şevkutarab Seyir,Sofyan,shapeh_score,top_5_mean,25.370260109719318
Bhairav,Sipihr Küpe,Düyek (8/4),shapeh_score,mean,18.94855985167792
Bhairav,Sipihr Küpe,Düyek (8/4),shapeh_score,median,19.89829060376966
Bhairav,Sipihr Küpe,Düyek (8/4),shapeh_score,max,23.799678192751
Bhairav,Sipihr Küpe,Düyek (8/4),shapeh_score,top_5_mean,23.09032441418687
Bhairav,Sipihr Sazsemâîsi,Aksaksemâî,shapeh_score,mean,24.806270445349508
Bhairav,Sipihr Sazsemâîsi,Aksaksemâî,shapeh_score,median,23.494246929725215
Bhairav,Sipihr Sazsemâîsi,Aksaksemâî,shapeh_score,max,54.954086553186436
Bhairav,Sipihr Sazsemâîsi,Aksaksemâî,shapeh_score,top_5_mean,42.894243795701506
Bhairav,Şîvenümâ Beste,Devr-i Revân,shapeh_score,mean,23.976118112126542
Bhairav,Şîvenümâ Beste,Devr-i Revân,shapeh_score,median,22.83155085736916
Bhairav,Şîvenümâ Beste,Devr-i Revân,shapeh_score,max,49.35424012034647
Bhairav,Şîvenümâ Beste,Devr-i Revân,shapeh_score,top_5_mean,41.882307296719354
Bhairav,Sultan-ı-Arak Küpe,Düyek (8/4),shapeh_score,mean,22.383079345135577
Bhairav,Sultan-ı-Arak Küpe,Düyek (8/4),shapeh_score,median,22.548975886536937
Bhairav,Sultan-ı-Arak Küpe,Düyek (8/4),shapeh_score,max,29.738046904937942
Bhairav,Sultan-ı-Arak Küpe,Düyek (8/4),shapeh_score,top_5_mean,28.892758410936032
Bhairav,Sultânîsegâh Peşrev,Çiftedüyek,shapeh_score,mean,26.485351288439862
Bhairav,Sultânîsegâh Peşrev,Çiftedüyek,shapeh_score,median,24.037881442733553
Bhairav,Sultânîsegâh Peşrev,Çiftedüyek,shapeh_score,max,59.673976064606386
Bhairav,Sultânîsegâh Peşrev,Çiftedüyek,shapeh_score,top_5_mean,47.02998576868337
Bhairav,Sultânîyegâh Aranağme,Nîmsofyan,shapeh_score,mean,8.094178683307112
Bhairav,Sultânîyegâh Aranağme,Nîmsofyan,shapeh_score,median,8.270320225991597
Bhairav,Sultânîyegâh Aranağme,Nîmsofyan,shapeh_score,max,10.9026971122821
Bhairav,Sultânîyegâh Aranağme,Nîmsofyan,shapeh_score,top_5_mean,10.251380038833402
Bhairav,Sultânîyegâh Aranağme,Türkaksağı,shapeh_score,mean,15.631649548588662
Bhairav,Sultânîyegâh Aranağme,Türkaksağı,shapeh_score,median,15.847135146223575
Bhairav,Sultânîyegâh Aranağme,Türkaksağı,shapeh_score,max,22.702301940388022
Bhairav,Sultânîyegâh Aranağme,Türkaksağı,shapeh_score,top_5_mean,21.525111507137737
Bhairav,Sultânîyegâh Küpe,Yürüksemâî II,shapeh_score,mean,16.31311711690444
Bhairav,Sultânîyegâh Küpe,Yürüksemâî II,shapeh_score,median,16.66525599987464
Bhairav,Sultânîyegâh Küpe,Yürüksemâî II,shapeh_score,max,20.58653609184399
Bhairav,Sultânîyegâh Küpe,Yürüksemâî II,shapeh_score,top_5_mean,20.244464673142698
Bhairav,Sultânîyegâh Medhal,Sofyan,shapeh_score,mean,26.443205046619273
Bhairav,Sultânîyegâh Medhal,Sofyan,shapeh_score,median,24.42324455499
Bhairav,Sultânîyegâh Medhal,Sofyan,shapeh_score,max,54.54538351190138
Bhairav,Sultânîyegâh Medhal,Sofyan,shapeh_score,top_5_mean,46.969354661788934
Bhairav,Sultânîyegâh Murabbâ,Hafîf,shapeh_score,mean,22.60534476193732
Bhairav,Sultânîyegâh Murabbâ,Hafîf,shapeh_score,median,20.71034961458632
Bhairav,Sultânîyegâh Murabbâ,Hafîf,shapeh_score,max,51.1931413316466
Bhairav,Sultânîyegâh Murabbâ,Hafîf,shapeh_score,top_5_mean,42.22832544841466
Bhairav,Sultânîyegâh Peşrev,Muhammes,shapeh_score,mean,22.503600633669734
Bhairav,Sultânîyegâh Peşrev,Muhammes,shapeh_score,median,21.147738232097247
Bhairav,Sultânîyegâh Peşrev,Muhammes,shapeh_score,max,49.25183375998786
Bhairav,Sultânîyegâh Peşrev,Muhammes,shapeh_score,top_5_mean,40.55333951590728
Bhairav,Sultânîyegâh Şarkı,Ağıraksak,shapeh_score,mean,22.551586741940213
Bhairav,Sultânîyegâh Şarkı,Ağıraksak,shapeh_score,median,20.675420208469554
Bhairav,Sultânîyegâh Şarkı,Ağıraksak,shapeh_score,max,56.362018909559126
Bhairav,Sultânîyegâh Şarkı,Ağıraksak,shapeh_score,top_5_mean,48.87316834123244
Bhairav,Sultânîyegâh Şarkı,Aksak,shapeh_score,mean,19.575899070497417
Bhairav,Sultânîyegâh Şarkı,Aksak,shapeh_score,median,18.295583305910625
Bhairav,Sultânîyegâh Şarkı,Aksak,shapeh_score,max,49.53268430552167
Bhairav,Sultânîyegâh Şarkı,Aksak,shapeh_score,top_5_mean,46.065332142404294
Bhairav,Sultânîyegâh Şarkı,Curcuna,shapeh_score,mean,23.22411055628038
Bhairav,Sultânîyegâh Şarkı,Curcuna,shapeh_score,median,20.94997706464494
Bhairav,Sultânîyegâh Şarkı,Curcuna,shapeh_score,max,48.70394374142592
Bhairav,Sultânîyegâh Şarkı,Curcuna,shapeh_score,top_5_mean,47.64246146219294
Bhairav,Sultânîyegâh Şarkı,Düyek,shapeh_score,mean,23.66428605798816
Bhairav,Sultânîyegâh Şarkı,Düyek,shapeh_score,median,22.209402284703252
Bhairav,Sultânîyegâh Şarkı,Düyek,shapeh_score,max,58.575746503070555
Bhairav,Sultânîyegâh Şarkı,Düyek,shapeh_score,top_5_mean,50.16297179521144
Bhairav,Sultânîyegâh Şarkı,Nîmsofyan,shapeh_score,mean,21.364432938778744
Bhairav,Sultânîyegâh Şarkı,Nîmsofyan,shapeh_score,median,20.082118186881832
Bhairav,Sultânîyegâh Şarkı,Nîmsofyan,shapeh_score,max,47.73576761499369
Bhairav,Sultânîyegâh Şarkı,Nîmsofyan,shapeh_score,top_5_mean,39.30342392086303
Bhairav,Sultânîyegâh Şarkı,Sofyan,shapeh_score,mean,22.86313177626625
Bhairav,Sultânîyegâh Şarkı,Sofyan,shapeh_score,median,20.60541181783345
Bhairav,Sultânîyegâh Şarkı,Sofyan,shapeh_score,max,52.56309573160215
Bhairav,Sultânîyegâh Şarkı,Sofyan,shapeh_score,top_5_mean,43.735063599312184
Bhairav,Sultânîyegâh Şarkı,Türkaksağı,shapeh_score,mean,20.349948814338468
Bhairav,Sultânîyegâh Şarkı,Türkaksağı,shapeh_score,median,20.156076871902478
Bhairav,Sultânîyegâh Şarkı,Türkaksağı,shapeh_score,max,50.30650466613381
Bhairav,Sultânîyegâh Şarkı,Türkaksağı,shapeh_score,top_5_mean,38.61285220371721
Bhairav,Sultânîyegâh Sazsemâîsi,Aksaksemâî,shapeh_score,mean,26.94143820685546
Bhairav,Sultânîyegâh Sazsemâîsi,Aksaksemâî,shapeh_score,median,26.926212974003267
Bhairav,Sultânîyegâh Sazsemâîsi,Aksaksemâî,shapeh_score,max,50.8497705752215
Bhairav,Sultânîyegâh Sazsemâîsi,Aksaksemâî,shapeh_score,top_5_mean,44.39614044984632
Bhairav,Sultânîyegâh Seyir,Semâî,shapeh_score,mean,17.580830303268346
Bhairav,Sultânîyegâh Seyir,Semâî,shapeh_score,median,17.91953322991055
Bhairav,Sultânîyegâh Seyir,Semâî,shapeh_score,max,23.17427593368976
Bhairav,Sultânîyegâh Seyir,Semâî,shapeh_score,top_5_mean,22.162064495358088
Bhairav,Sultânîyegâh Seyir,Sofyan,shapeh_score,mean,19.277297252919713
Bhairav,Sultânîyegâh Seyir,Sofyan,shapeh_score,median,18.839000574096154
Bhairav,Sultânîyegâh Seyir,Sofyan,shapeh_score,max,32.51161440682191
Bhairav,Sultânîyegâh Seyir,Sofyan,shapeh_score,top_5_mean,30.237212969729605
Bhairav,Sultânîyegâh Yürüksemâî,Yürüksemâî(6/4),shapeh_score,mean,24.216610047340712
Bhairav,Sultânîyegâh Yürüksemâî,Yürüksemâî(6/4),shapeh_score,median,22.00783434690508
Bhairav,Sultânîyegâh Yürüksemâî,Yürüksemâî(6/4),shapeh_score,max,52.964787107196365
Bhairav,Sultânîyegâh Yürüksemâî,Yürüksemâî(6/4),shapeh_score,top_5_mean,45.08407317660362
Bhairav,Sûzidil Ağırsemâî,Aksaksemâî,shapeh_score,mean,26.829627440787693
Bhairav,Sûzidil Ağırsemâî,Aksaksemâî,shapeh_score,median,26.35842831561898
Bhairav,Sûzidil Ağırsemâî,Aksaksemâî,shapeh_score,max,59.73712450478856
Bhairav,Sûzidil Ağırsemâî,Aksaksemâî,shapeh_score,top_5_mean,52.953999085434845
Bhairav,Sûzidil Aranağme,Çiftesofyan,shapeh_score,mean,14.316423020068672
Bhairav,Sûzidil Aranağme,Çiftesofyan,shapeh_score,median,14.608657669169613
Bhairav,Sûzidil Aranağme,Çiftesofyan,shapeh_score,max,17.784563651308527
Bhairav,Sûzidil Aranağme,Çiftesofyan,shapeh_score,top_5_mean,17.38562195412074
Bhairav,Sûzidil Aranağme,Curcuna,shapeh_score,mean,13.951917242373929
Bhairav,Sûzidil Aranağme,Curcuna,shapeh_score,median,14.255461036250683
Bhairav,Sûzidil Aranağme,Curcuna,shapeh_score,max,21.558523618429767
Bhairav,Sûzidil Aranağme,Curcuna,shapeh_score,top_5_mean,19.263232204087625
Bhairav,Sûzidil Beste,Fer,shapeh_score,mean,25.295930948504118
Bhairav,Sûzidil Beste,Fer,shapeh_score,median,24.23197402179286
Bhairav,Sûzidil Beste,Fer,shapeh_score,max,58.60586660740504
Bhairav,Sûzidil Beste,Fer,shapeh_score,top_5_mean,44.68762530752603
Bhairav,Sûzidil Köçekçe,Çiftesofyan,shapeh_score,mean,15.729061041758966
Bhairav,Sûzidil Köçekçe,Çiftesofyan,shapeh_score,median,12.817909663192177
Bhairav,Sûzidil Köçekçe,Çiftesofyan,shapeh_score,max,41.575520710910496
Bhairav,Sûzidil Köçekçe,Çiftesofyan,shapeh_score,top_5_mean,32.48787560205306
Bhairav,Sûzidil Küpe,Aksaksemâî,shapeh_score,mean,21.184768689041288
Bhairav,Sûzidil Küpe,Aksaksemâî,shapeh_score,median,22.052416189796475
Bhairav,Sûzidil Küpe,Aksaksemâî,shapeh_score,max,29.28936155664107
Bhairav,Sûzidil Küpe,Aksaksemâî,shapeh_score,top_5_mean,27.974434629252123
Bhairav,Sûzidil Longa,Nîmsofyan,shapeh_score,mean,19.729163677642465
Bhairav,Sûzidil Longa,Nîmsofyan,shapeh_score,median,18.920072780577026
Bhairav,Sûzidil Longa,Nîmsofyan,shapeh_score,max,42.439892275059
Bhairav,Sûzidil Longa,Nîmsofyan,shapeh_score,top_5_mean,34.653934980405225
Bhairav,Sûzidil Murabbâ,Remel (28/4),shapeh_score,mean,26.63769365230639
Bhairav,Sûzidil Murabbâ,Remel (28/4),shapeh_score,median,25.573552686499337
Bhairav,Sûzidil Murabbâ,Remel (28/4),shapeh_score,max,51.815915284490956
Bhairav,Sûzidil Murabbâ,Remel (28/4),shapeh_score,top_5_mean,45.190955350134516
Bhairav,Sûzidil Peşrev,Devr-i Kebîr,shapeh_score,mean,26.223785452201284
Bhairav,Sûzidil Peşrev,Devr-i Kebîr,shapeh_score,median,24.63596035744964
Bhairav,Sûzidil Peşrev,Devr-i Kebîr,shapeh_score,max,58.6253780416055
Bhairav,Sûzidil Peşrev,Devr-i Kebîr,shapeh_score,top_5_mean,45.26735700660848
Bhairav,Sûzidil Şarkı,Ağıraksak,shapeh_score,mean,23.820275113348877
Bhairav,Sûzidil Şarkı,Ağıraksak,shapeh_score,median,21.82797664582541
Bhairav,Sûzidil Şarkı,Ağıraksak,shapeh_score,max,54.05027828705655
Bhairav,Sûzidil Şarkı,Ağıraksak,shapeh_score,top_5_mean,49.750416753920675
Bhairav,Sûzidil Şarkı,Aksak,shapeh_score,mean,24.814925323915247
Bhairav,Sûzidil Şarkı,Aksak,shapeh_score,median,23.446362965527157
Bhairav,Sûzidil Şarkı,Aksak,shapeh_score,max,58.781731633552766
Bhairav,Sûzidil Şarkı,Aksak,shapeh_score,top_5_mean,52.53546375715299
Bhairav,Sûzidil Şarkı,Çiftesofyan,shapeh_score,mean,25.63792108948973
Bhairav,Sûzidil Şarkı,Çiftesofyan,shapeh_score,median,24.985197792507684
Bhairav,Sûzidil Şarkı,Çiftesofyan,shapeh_score,max,55.31918606556082
Bhairav,Sûzidil Şarkı,Çiftesofyan,shapeh_score,top_5_mean,41.64609735702081
Bhairav,Sûzidil Şarkı,K. Curcuna,shapeh_score,mean,22.53174099492227
Bhairav,Sûzidil Şarkı,K. Curcuna,shapeh_score,median,21.60537727234523
Bhairav,Sûzidil Şarkı,K. Curcuna,shapeh_score,max,47.84531527565871
Bhairav,Sûzidil Şarkı,K. Curcuna,shapeh_score,top_5_mean,40.88746917616488
Bhairav,Sûzidil Şarkı,Düyek,shapeh_score,mean,21.63803567299054
Bhairav,Sûzidil Şarkı,Düyek,shapeh_score,median,20.70127625991313
Bhairav,Sûzidil Şarkı,Düyek,shapeh_score,max,51.001184518492806
Bhairav,Sûzidil Şarkı,Düyek,shapeh_score,top_5_mean,41.863118666957234
Bhairav,Sûzidil Şarkı,Evfer,shapeh_score,mean,22.64319154046964
Bhairav,Sûzidil Şarkı,Evfer,shapeh_score,median,21.39050576019306
Bhairav,Sûzidil Şarkı,Evfer,shapeh_score,max,41.63954311633065
Bhairav,Sûzidil Şarkı,Evfer,shapeh_score,top_5_mean,36.65038641087334
Bhairav,Sûzidil Şarkı,Semâî,shapeh_score,mean,24.70195338200838
Bhairav,Sûzidil Şarkı,Semâî,shapeh_score,median,25.06117507368517
Bhairav,Sûzidil Şarkı,Semâî,shapeh_score,max,44.06651252968414
Bhairav,Sûzidil Şarkı,Semâî,shapeh_score,top_5_mean,41.661635419026055
Bhairav,Sûzidil Şarkı,Senginsemâî,shapeh_score,mean,21.676501785816885
Bhairav,Sûzidil Şarkı,Senginsemâî,shapeh_score,median,21.261753657191942
Bhairav,Sûzidil Şarkı,Senginsemâî,shapeh_score,max,44.84927198054622
Bhairav,Sûzidil Şarkı,Senginsemâî,shapeh_score,top_5_mean,36.4342152760861
Bhairav,Sûzidil Şarkı,Sofyan,shapeh_score,mean,22.341149093171605
Bhairav,Sûzidil Şarkı,Sofyan,shapeh_score,median,21.068041790781127
Bhairav,Sûzidil Şarkı,Sofyan,shapeh_score,max,50.821339282280015
Bhairav,Sûzidil Şarkı,Sofyan,shapeh_score,top_5_mean,43.199322338608425
Bhairav,Sûzidil Şarkı,Türkaksağı,shapeh_score,mean,22.831851964459624
Bhairav,Sûzidil Şarkı,Türkaksağı,shapeh_score,median,21.650597672560057
Bhairav,Sûzidil Şarkı,Türkaksağı,shapeh_score,max,49.063836500834014
Bhairav,Sûzidil Şarkı,Türkaksağı,shapeh_score,top_5_mean,44.4627893095603
Bhairav,Sûzidil Sazsemâîsi,Aksaksemâî,shapeh_score,mean,22.949956148541773
Bhairav,Sûzidil Sazsemâîsi,Aksaksemâî,shapeh_score,median,21.61399370061241
Bhairav,Sûzidil Sazsemâîsi,Aksaksemâî,shapeh_score,max,55.90604838077811
Bhairav,Sûzidil Sazsemâîsi,Aksaksemâî,shapeh_score,top_5_mean,50.66986721711513
Bhairav,Sûzidil Seyir,Aksak,shapeh_score,mean,19.403154140442112
Bhairav,Sûzidil Seyir,Aksak,shapeh_score,median,19.962092915254576
Bhairav,Sûzidil Seyir,Aksak,shapeh_score,max,30.997710738162294
Bhairav,Sûzidil Seyir,Aksak,shapeh_score,top_5_mean,28.232662937178496
Bhairav,Sûzidil Seyir,Sofyan,shapeh_score,mean,19.90337647296569
Bhairav,Sûzidil Seyir,Sofyan,shapeh_score,median,19.886476046799523
Bhairav,Sûzidil Seyir,Sofyan,shapeh_score,max,30.853686680256942
Bhairav,Sûzidil Seyir,Sofyan,shapeh_score,top_5_mean,28.450865489128503
Bhairav,Sûzidil Taksim,[Serbest],shapeh_score,mean,18.12759531247742
Bhairav,Sûzidil Taksim,[Serbest],shapeh_score,median,16.71347758389568
Bhairav,Sûzidil Taksim,[Serbest],shapeh_score,max,39.88291786151316
Bhairav,Sûzidil Taksim,[Serbest],shapeh_score,top_5_mean,34.682019393908305
Bhairav,Sûzidil Yürüksemâî,Yürüksemâî(6/4),shapeh_score,mean,24.339933327716505
Bhairav,Sûzidil Yürüksemâî,Yürüksemâî(6/4),shapeh_score,median,22.902912932548688
Bhairav,Sûzidil Yürüksemâî,Yürüksemâî(6/4),shapeh_score,max,51.359850022721616
Bhairav,Sûzidil Yürüksemâî,Yürüksemâî(6/4),shapeh_score,top_5_mean,47.78978108844637
Bhairav,Sûzidilârâ Küpe,Devr-i Revân-ı Hindî,shapeh_score,mean,25.303338657781776
Bhairav,Sûzidilârâ Küpe,Devr-i Revân-ı Hindî,shapeh_score,median,26.142023980979317
Bhairav,Sûzidilârâ Küpe,Devr-i Revân-ı Hindî,shapeh_score,max,38.10035072574015
Bhairav,Sûzidilârâ Küpe,Devr-i Revân-ı Hindî,shapeh_score,top_5_mean,34.95694862907832
Bhairav,Sûzidilârâ Peşrev,Ağırdüyek,shapeh_score,mean,27.70599198191925
Bhairav,Sûzidilârâ Peşrev,Ağırdüyek,shapeh_score,median,25.514102750390677
Bhairav,Sûzidilârâ Peşrev,Ağırdüyek,shapeh_score,max,60.60856258004214
Bhairav,Sûzidilârâ Peşrev,Ağırdüyek,shapeh_score,top_5_mean,46.87929891890424
Bhairav,Sûzidilârâ Şarkı,Sofyan,shapeh_score,mean,22.07045748198292
Bhairav,Sûzidilârâ Şarkı,Sofyan,shapeh_score,median,20.391975546068014
Bhairav,Sûzidilârâ Şarkı,Sofyan,shapeh_score,max,48.43345114413227
Bhairav,Sûzidilârâ Şarkı,Sofyan,shapeh_score,top_5_mean,39.12201138790236
Bhairav,Sûzidilârâ Sazsemâîsi,Aksaksemâî,shapeh_score,mean,26.139646769754332
Bhairav,Sûzidilârâ Sazsemâîsi,Aksaksemâî,shapeh_score,median,24.99205738682257
Bhairav,Sûzidilârâ Sazsemâîsi,Aksaksemâî,shapeh_score,max,54.97374685351139
Bhairav,Sûzidilârâ Sazsemâîsi,Aksaksemâî,shapeh_score,top_5_mean,45.196677649995046
Bhairav,Sûzidilârâ Seyir,Sofyan,shapeh_score,mean,18.227473009238654
Bhairav,Sûzidilârâ Seyir,Sofyan,shapeh_score,median,17.90360918439883
Bhairav,Sûzidilârâ Seyir,Sofyan,shapeh_score,max,30.997710738162294
Bhairav,Sûzidilârâ Seyir,Sofyan,shapeh_score,top_5_mean,28.232662937178496
Bhairav,Sûzidilârâ Türkü,Cevher,shapeh_score,mean,19.449599523329923
Bhairav,Sûzidilârâ Türkü,Cevher,shapeh_score,median,19.949887673742438
Bhairav,Sûzidilârâ Türkü,Cevher,shapeh_score,max,26.73700199295414
Bhairav,Sûzidilârâ Türkü,Cevher,shapeh_score,top_5_mean,25.037382919286067
Bhairav,Sûzidilârâ Türkü,Sofyan,shapeh_score,mean,13.278844210735821
Bhairav,Sûzidilârâ Türkü,Sofyan,shapeh_score,median,13.38028136409805
Bhairav,Sûzidilârâ Türkü,Sofyan,shapeh_score,max,25.90781411820682
Bhairav,Sûzidilârâ Türkü,Sofyan,shapeh_score,top_5_mean,22.182416132814225
Bhairav,Sûzidilârâ Yürüksemâî,Yürüksemâî(6/4),shapeh_score,mean,20.40296036687885
Bhairav,Sûzidilârâ Yürüksemâî,Yürüksemâî(6/4),shapeh_score,median,19.372004692488176
Bhairav,Sûzidilârâ Yürüksemâî,Yürüksemâî(6/4),shapeh_score,max,44.47691791564631
Bhairav,Sûzidilârâ Yürüksemâî,Yürüksemâî(6/4),shapeh_score,top_5_mean,37.86768351489302
Bhairav,Sûzinâk Ağırsemâî,Aksaksemâî,shapeh_score,mean,24.372665008211882
